DEST_CITY_NAME,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,MIN_OF_ALL_DELAYS,MAX_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,MIN_OF_WEATHER_DELAY,MAX_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,MIN_OF_CARRIER_DELAY,MAX_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,MIN_OF_NAS_DELAY,MAX_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,MIN_OF_SECURITY_DELAY,MAX_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY,MIN_OF_LATE_AIRCRAFT_DELAY,MAX_OF_LATE_AIRCRAFT_DELAY
"Fayetteville, AR",174143.0,12.320857506721381,0.0,966.0,12988.0,0.918918918918919,0.0,766.0,55864.0,3.952455072873921,0.0,949.0,35634.0,2.521154662515919,0.0,678.0,82.0,0.005801613131456064,0.0,49.0,69575.0,4.922527239281166,0.0,630.0
"Colorado Springs, CO",172994.0,17.151893714059092,0.0,1129.0,8866.0,0.8790402538171723,0.0,906.0,71234.0,7.062661114416022,0.0,1121.0,23462.0,2.326194725361888,0.0,346.0,178.0,0.017648225262740434,0.0,86.0,69254.0,6.8663493952012695,0.0,795.0
"Kahului, HI",172902.0,6.328075247959594,0.0,1231.0,5077.0,0.18581414925154632,0.0,404.0,84999.0,3.110895582476302,0.0,1221.0,24468.0,0.8955092778977418,0.0,167.0,472.0,0.01727482340884969,0.0,181.0,57886.0,2.1185814149251545,0.0,560.0
"Portland, ME",163366.0,14.659547738693467,0.0,907.0,10881.0,0.9763998564249821,0.0,907.0,51603.0,4.630563531945442,0.0,875.0,26892.0,2.413137114142139,0.0,639.0,238.0,0.02135678391959799,0.0,50.0,73752.0,6.618090452261306,0.0,757.0
"Long Beach, CA",160817.0,10.167351583739014,0.0,1756.0,4365.0,0.27596889422772963,0.0,1280.0,56753.0,3.5881014098754505,0.0,1756.0,14405.0,0.9107289625086932,0.0,414.0,493.0,0.031168995384712652,0.0,107.0,84801.0,5.361383321742429,0.0,681.0
"Little Rock, AR",156587.0,10.980085547998037,0.0,1103.0,11648.0,0.8167730173199635,0.0,1103.0,54318.0,3.808849309305098,0.0,849.0,27602.0,1.9354883949232171,0.0,381.0,117.0,0.008204193254329991,0.0,55.0,62902.0,4.410770633195428,0.0,395.0
"Palm Springs, CA",155875.0,12.689270595897101,0.0,999.0,7595.0,0.6182839465971997,0.0,906.0,57109.0,4.649055682188212,0.0,936.0,23781.0,1.9359329208726799,0.0,221.0,106.0,0.008629111038749592,0.0,38.0,67284.0,5.477368935200261,0.0,955.0
"Albany, NY",155397.0,12.365481021723562,0.0,1065.0,12323.0,0.9805840693880798,0.0,1062.0,59663.0,4.747592902045039,0.0,793.0,21532.0,1.713376303015835,0.0,428.0,388.0,0.03087451261239755,0.0,104.0,61491.0,4.893053234662211,0.0,889.0
"Burlington, VT",154296.0,16.007469654528478,0.0,1417.0,10835.0,1.1240792613341632,0.0,1203.0,50699.0,5.259777985268181,0.0,815.0,25164.0,2.6106442577030813,0.0,691.0,7.0,7.262164124909223E-4,0.0,6.0,67591.0,7.012241933810561,0.0,1370.0
"Pensacola, FL",151920.0,12.04853675945753,0.0,1079.0,13448.0,1.0665397731778887,0.0,780.0,53245.0,4.222777381235625,0.0,1079.0,26444.0,2.097232135776033,0.0,770.0,163.0,0.01292727416924419,0.0,45.0,58620.0,4.649060195098739,0.0,689.0
"Aspen, CO",145492.0,22.097812879708385,0.0,1627.0,18216.0,2.766707168894289,0.0,933.0,58731.0,8.920261239368164,0.0,1619.0,26893.0,4.084599027946537,0.0,822.0,21.0,0.00318955042527339,0.0,21.0,41631.0,6.323055893074119,0.0,834.0
"Fresno, CA",145142.0,11.742880258899676,0.0,1087.0,4192.0,0.33915857605177996,0.0,572.0,61052.0,4.939482200647249,0.0,1038.0,13611.0,1.1012135922330097,0.0,134.0,23.0,0.00186084142394822,0.0,13.0,66264.0,5.36116504854369,0.0,941.0
"Wichita, KS",139691.0,13.114063086744274,0.0,984.0,10067.0,0.9450807360120165,0.0,984.0,50443.0,4.735542621104018,0.0,877.0,22409.0,2.103736387532858,0.0,144.0,84.0,0.007885843034171986,0.0,61.0,56688.0,5.3218174990612095,0.0,436.0
"Anchorage, AK",137924.0,7.262980516061085,0.0,1264.0,10490.0,0.5523959978936283,0.0,1264.0,39202.0,2.064349657714587,0.0,1040.0,28113.0,1.4804107424960506,0.0,163.0,2547.0,0.13412322274881516,0.0,98.0,57572.0,3.031700895208004,0.0,783.0
"Myrtle Beach, SC",135240.0,11.470737913486005,0.0,1405.0,5388.0,0.4569974554707379,0.0,384.0,32826.0,2.7842239185750635,0.0,929.0,37303.0,3.163952502120441,0.0,804.0,410.0,0.03477523324851569,0.0,46.0,59313.0,5.030788804071247,0.0,1381.0
"Akron, OH",130382.0,20.639860693367105,0.0,1100.0,9174.0,1.452271647934146,0.0,867.0,42784.0,6.7728352065854045,0.0,1059.0,15415.0,2.4402406205477285,0.0,297.0,20.0,0.0031660598385309484,0.0,12.0,62989.0,9.971347158461295,0.0,864.0
"Midland/Odessa, TX",130311.0,13.547250233912049,0.0,872.0,8119.0,0.8440586339536335,0.0,714.0,44912.0,4.66909242124961,0.0,844.0,17241.0,1.7923900613369372,0.0,274.0,240.0,0.02495061856741865,0.0,54.0,59799.0,6.21675849880445,0.0,816.0
"Asheville, NC",127160.0,13.31378913202806,0.0,914.0,12741.0,1.3339964401633337,0.0,724.0,41697.0,4.36572086692493,0.0,848.0,20847.0,2.182703381844833,0.0,768.0,131.0,0.013715841273165113,0.0,60.0,51744.0,5.417652601821799,0.0,369.0
"Lexington, KY",125571.0,13.719108489019993,0.0,1140.0,8089.0,0.8837539604501257,0.0,485.0,46717.0,5.104009614334098,0.0,1110.0,19024.0,2.078444225936851,0.0,1128.0,155.0,0.016934338468261773,0.0,75.0,51586.0,5.635966349830657,0.0,844.0
"Spokane, WA",124719.0,10.364746945898778,0.0,950.0,5480.0,0.4554142774038062,0.0,637.0,49327.0,4.099310230200283,0.0,906.0,14049.0,1.1675392670157068,0.0,137.0,375.0,0.031164298180004987,0.0,116.0,55488.0,4.611318873098978,0.0,653.0
"Huntsville, AL",119901.0,12.352014010507881,0.0,1188.0,8918.0,0.9187184506026579,0.0,552.0,42382.0,4.366127536829093,0.0,990.0,16256.0,1.67466776553003,0.0,715.0,72.0,0.007417327701658597,0.0,19.0,52273.0,5.385082929844442,0.0,1137.0
"South Bend, IN",118781.0,17.005153901216893,0.0,1117.0,18782.0,2.68890479599141,0.0,1099.0,40151.0,5.7481746599856836,0.0,1099.0,11098.0,1.5888332140300645,0.0,235.0,198.0,0.028346456692913385,0.0,94.0,48552.0,6.950894774516822,0.0,348.0
"Cedar Rapids/Iowa City, IA",116077.0,12.23408516020236,0.0,871.0,12021.0,1.266968802698145,0.0,871.0,36809.0,3.8795320404721756,0.0,800.0,20144.0,2.123102866779089,0.0,279.0,135.0,0.01422849915682968,0.0,99.0,46968.0,4.950252951096122,0.0,773.0
"Valparaiso, FL",115697.0,13.145892512214521,0.0,1489.0,11321.0,1.2863310987387797,0.0,936.0,37435.0,4.253493921145324,0.0,1293.0,17198.0,1.9540961254402909,0.0,767.0,217.0,0.024656289058061585,0.0,75.0,49526.0,5.627315077832065,0.0,1447.0
"Chattanooga, TN",113311.0,12.685960591133005,0.0,963.0,10892.0,1.219435736677116,0.0,963.0,36206.0,4.053515450067175,0.0,957.0,15433.0,1.727832512315271,0.0,650.0,13.0,0.0014554411106135244,0.0,10.0,50767.0,5.68372145096283,0.0,531.0
"St. Petersburg, FL",111250.0,14.399430494434377,0.0,942.0,10232.0,1.3243593062386747,0.0,304.0,36754.0,4.75718353611183,0.0,885.0,16347.0,2.1158426093709553,0.0,442.0,128.0,0.016567434636293038,0.0,29.0,47789.0,6.185477608076624,0.0,506.0
"Santa Barbara, CA",110305.0,14.960667299606673,0.0,1109.0,6315.0,0.8565034585650346,0.0,829.0,41544.0,5.634612776346128,0.0,1109.0,12356.0,1.675844296758443,0.0,665.0,64.0,0.0086803200868032,0.0,39.0,50026.0,6.785026447850265,0.0,824.0
"Jackson/Vicksburg, MS",110166.0,13.436516648371752,0.0,1006.0,7552.0,0.9210879375533602,0.0,947.0,41704.0,5.086473960239053,0.0,960.0,16221.0,1.978412001463593,0.0,201.0,31.0,0.0037809488962068545,0.0,27.0,44658.0,5.446761800219539,0.0,992.0
"Fort Wayne, IN",105172.0,14.867401752897937,0.0,1381.0,11354.0,1.60503251342946,0.0,1093.0,40455.0,5.71882951653944,0.0,1379.0,11492.0,1.6245405711054566,0.0,131.0,385.0,0.05442465366129488,0.0,198.0,41486.0,5.864574498162284,0.0,432.0
"Springfield, MO",103930.0,12.045665275846083,0.0,903.0,8743.0,1.0133286972647195,0.0,822.0,32824.0,3.8043579044969866,0.0,782.0,18684.0,2.165507649513213,0.0,152.0,56.0,0.006490496059341678,0.0,56.0,43623.0,5.055980528511822,0.0,437.0
"Sioux Falls, SD",103025.0,14.423211535769285,0.0,1147.0,5878.0,0.8229035419291614,0.0,555.0,38809.0,5.4331513369732605,0.0,974.0,17790.0,2.4905501889962203,0.0,1147.0,12.0,0.0016799664006719867,0.0,12.0,40536.0,5.674926501469971,0.0,873.0
"Punta Gorda, FL",97109.0,18.134267040149393,0.0,1432.0,8806.0,1.6444444444444444,0.0,859.0,34755.0,6.490196078431373,0.0,1409.0,14552.0,2.7174603174603176,0.0,285.0,150.0,0.028011204481792718,0.0,46.0,38846.0,7.254154995331466,0.0,1107.0
"Manchester, NH",97024.0,11.92527040314651,0.0,958.0,5957.0,0.7321779744346116,0.0,765.0,31210.0,3.8360373647984267,0.0,357.0,11072.0,1.3608652900688298,0.0,483.0,372.0,0.045722713864306784,0.0,216.0,48413.0,5.950467059980334,0.0,958.0
"Baton Rouge, LA",96526.0,12.545619963608006,0.0,1121.0,7593.0,0.9868728879646478,0.0,583.0,44670.0,5.80582271900182,0.0,1119.0,13995.0,1.818949831037172,0.0,696.0,0.0,0.0,0.0,0.0,30268.0,3.9339745256043672,0.0,311.0
"Charlottesville, VA",94217.0,15.960867355581907,0.0,1141.0,10606.0,1.7967135354904287,0.0,778.0,30511.0,5.168727765542944,0.0,1141.0,14747.0,2.498221243435541,0.0,792.0,151.0,0.025580213450787734,0.0,91.0,38202.0,6.471624597662205,0.0,939.0
"Sarasota/Bradenton, FL",93585.0,11.097474208466737,0.0,1405.0,3873.0,0.45926716471006757,0.0,327.0,33338.0,3.953278785722756,0.0,1402.0,19709.0,2.337127949721333,0.0,368.0,67.0,0.007944978062374007,0.0,45.0,36598.0,4.339855330250208,0.0,1191.0
"Lubbock, TX",92917.0,13.088744893646993,0.0,942.0,5273.0,0.7427806733342724,0.0,666.0,33608.0,4.734187913790675,0.0,942.0,11103.0,1.5640231018453303,0.0,240.0,31.0,0.004366812227074236,0.0,24.0,42902.0,6.043386392449641,0.0,848.0
"Columbia, SC",91890.0,12.32760933726858,0.0,654.0,5230.0,0.7016367051247653,0.0,372.0,28574.0,3.833378052052589,0.0,467.0,11886.0,1.5945800912261874,0.0,208.0,32.0,0.004292997048564529,0.0,17.0,46168.0,6.193721491816475,0.0,653.0
"Shreveport, LA",88563.0,12.48245243128964,0.0,1054.0,9236.0,1.3017618040873855,0.0,1026.0,31069.0,4.378999295278365,0.0,918.0,12227.0,1.7233262861169838,0.0,460.0,10.0,0.0014094432699083862,0.0,10.0,36021.0,5.076955602536998,0.0,648.0
"Fargo, ND",85067.0,14.08860549850944,0.0,1021.0,9883.0,1.6368002649884068,0.0,731.0,35892.0,5.9443524345809875,0.0,1013.0,13733.0,2.2744286187479297,0.0,155.0,16.0,0.002649884067572044,0.0,16.0,25543.0,4.230374296124545,0.0,587.0
"San Luis Obispo, CA",80891.0,15.320265151515152,0.0,1084.0,8585.0,1.6259469696969697,0.0,867.0,32576.0,6.16969696969697,0.0,1084.0,8596.0,1.628030303030303,0.0,794.0,36.0,0.006818181818181818,0.0,19.0,31098.0,5.889772727272727,0.0,501.0
"Mobile, AL",78930.0,14.127438696975121,0.0,1113.0,9386.0,1.6799713620905674,0.0,844.0,29389.0,5.260247001968856,0.0,1113.0,11384.0,2.0375872561303026,0.0,485.0,30.0,0.005369608018614641,0.0,30.0,28741.0,5.14426346876678,0.0,601.0
"Wilmington, NC",77779.0,11.310018903591683,0.0,1173.0,4592.0,0.6677330231205467,0.0,461.0,23176.0,3.3700741602442927,0.0,616.0,13028.0,1.8944307110658718,0.0,1173.0,91.0,0.013232514177693762,0.0,44.0,36892.0,5.364548494983278,0.0,298.0
"Kona, HI",75984.0,4.9072591061741155,0.0,684.0,2062.0,0.13316972358563678,0.0,188.0,32517.0,2.100038749677086,0.0,597.0,15768.0,1.0183415138207181,0.0,219.0,337.0,0.021764401963316974,0.0,201.0,25300.0,1.6339447171273573,0.0,672.0
"Bozeman, MT",74781.0,10.96817248459959,0.0,834.0,4481.0,0.6572308594895864,0.0,386.0,28422.0,4.168671164564389,0.0,834.0,10958.0,1.6072161924317983,0.0,182.0,15.0,0.0022000586682311527,0.0,15.0,30905.0,4.532854209445585,0.0,358.0
"Mission/McAllen/Edinburg, TX",74649.0,13.342091152815014,0.0,927.0,5306.0,0.9483467381590706,0.0,927.0,27068.0,4.8378909740840035,0.0,920.0,10991.0,1.9644325290437892,0.0,661.0,0.0,0.0,0.0,0.0,31284.0,5.59142091152815,0.0,543.0
"Green Bay, WI",73861.0,14.286460348162477,0.0,1034.0,9911.0,1.9170212765957446,0.0,1034.0,28879.0,5.585880077369439,0.0,917.0,11001.0,2.127852998065764,0.0,137.0,120.0,0.02321083172147002,0.0,54.0,23950.0,4.632495164410058,0.0,797.0
"Islip, NY",73597.0,13.234490199604387,0.0,492.0,1550.0,0.27872684768926453,0.0,114.0,23663.0,4.255169933465204,0.0,380.0,10171.0,1.8289875921596834,0.0,418.0,49.0,0.008811364862434813,0.0,22.0,38164.0,6.862794461427801,0.0,490.0
"Jackson, WY",71728.0,15.644056706652126,0.0,1290.0,8911.0,1.9435114503816795,0.0,849.0,22046.0,4.808287895310796,0.0,1045.0,11515.0,2.5114503816793894,0.0,755.0,0.0,0.0,0.0,0.0,29256.0,6.380806979280262,0.0,1290.0
"Harrisburg, PA",71562.0,11.375298044825941,0.0,916.0,6503.0,1.0336989349864887,0.0,885.0,27556.0,4.380225719281513,0.0,913.0,12796.0,2.034016849467493,0.0,733.0,28.0,0.004450802734064537,0.0,28.0,24679.0,3.9229057383563823,0.0,369.0
"Panama City, FL",71343.0,10.835814094775213,0.0,990.0,5047.0,0.7665552855407047,0.0,772.0,28446.0,4.320473876063184,0.0,990.0,8680.0,1.3183475091130012,0.0,274.0,15.0,0.002278250303766707,0.0,15.0,29155.0,4.4281591737545565,0.0,443.0
"Amarillo, TX",70957.0,13.622000383950855,0.0,923.0,4980.0,0.9560376271837204,0.0,435.0,21732.0,4.172009982722211,0.0,920.0,9125.0,1.7517757727010943,0.0,173.0,81.0,0.015550009598771357,0.0,51.0,35039.0,6.726626991745056,0.0,800.0
"Rapid City, SD",69048.0,13.697282285260862,0.0,1309.0,9146.0,1.8143225550486015,0.0,1156.0,25456.0,5.049791707994445,0.0,1275.0,10555.0,2.0938305891688156,0.0,242.0,110.0,0.021821067248561792,0.0,82.0,23781.0,4.717516365800436,0.0,289.0
"Corpus Christi, TX",68815.0,11.669492962523316,0.0,922.0,4428.0,0.7508902831948449,0.0,595.0,23921.0,4.056469391215873,0.0,911.0,9927.0,1.6833983381380362,0.0,205.0,73.0,0.0123791758521282,0.0,73.0,30466.0,5.166355774122435,0.0,675.0
"Lafayette, LA",68190.0,13.04073436603557,0.0,845.0,5875.0,1.1235417861923886,0.0,669.0,23619.0,4.516924842226047,0.0,838.0,11436.0,2.187033849684452,0.0,591.0,0.0,0.0,0.0,0.0,27260.0,5.213233887932683,0.0,448.0
"Lihue, HI",68051.0,4.838666097838453,0.0,553.0,2195.0,0.15607224118316268,0.0,244.0,32645.0,2.321174630261661,0.0,469.0,10089.0,0.7173634812286689,0.0,122.0,118.0,0.008390216154721275,0.0,21.0,23004.0,1.6356655290102389,0.0,431.0
"Charleston/Dunbar, WV",67458.0,14.98400710795202,0.0,846.0,6981.0,1.5506441581519326,0.0,829.0,20718.0,4.601954686805864,0.0,744.0,7293.0,1.61994669035984,0.0,219.0,48.0,0.010661928031985785,0.0,15.0,32418.0,7.200799644602399,0.0,664.0
"Eugene, OR",63781.0,12.21624209921471,0.0,1007.0,4240.0,0.8121049607354913,0.0,743.0,22935.0,4.392836621336909,0.0,1007.0,7563.0,1.4485730702930473,0.0,683.0,140.0,0.02681478643937943,0.0,140.0,28903.0,5.535912660409883,0.0,535.0
"Moline, IL",62916.0,13.02069536423841,0.0,964.0,6350.0,1.3141556291390728,0.0,906.0,20885.0,4.322226821192053,0.0,954.0,8473.0,1.7535182119205297,0.0,236.0,0.0,0.0,0.0,0.0,27208.0,5.630794701986755,0.0,521.0
"Gulfport/Biloxi, MS",62861.0,13.752133012469919,0.0,945.0,10592.0,2.317217239116167,0.0,940.0,19982.0,4.371472325530519,0.0,832.0,8475.0,1.8540800700065632,0.0,115.0,87.0,0.01903303434697003,0.0,42.0,23725.0,5.1903303434697,0.0,840.0
"Tallahassee, FL",62701.0,9.536273764258555,0.0,838.0,4464.0,0.67893536121673,0.0,404.0,19583.0,2.978403041825095,0.0,557.0,9069.0,1.3793155893536122,0.0,199.0,81.0,0.012319391634980989,0.0,35.0,29504.0,4.487300380228137,0.0,838.0
"Monterey, CA",61888.0,14.395906024656897,0.0,870.0,1381.0,0.32123749709234706,0.0,556.0,27612.0,6.422889043963712,0.0,870.0,5718.0,1.3300767620376832,0.0,305.0,53.0,0.012328448476389859,0.0,21.0,27124.0,6.309374273086765,0.0,479.0
"Duluth, MN",61326.0,18.154529307282417,0.0,1175.0,22461.0,6.649200710479573,0.0,1175.0,16045.0,4.749851983422143,0.0,667.0,4600.0,1.3617525162818236,0.0,104.0,187.0,0.05535820011841326,0.0,88.0,18033.0,5.338365896980462,0.0,969.0
"Peoria, IL",60987.0,13.023062139654067,0.0,1163.0,6280.0,1.3410207132180227,0.0,656.0,21823.0,4.660046978432629,0.0,1163.0,8789.0,1.876788383514841,0.0,153.0,55.0,0.01174460815716421,0.0,39.0,24040.0,5.133461456331411,0.0,386.0
"Bismarck/Mandan, ND",59077.0,13.887400094029148,0.0,1149.0,9269.0,2.1788904560413727,0.0,1149.0,22280.0,5.237423601316408,0.0,927.0,6961.0,1.6363422661024918,0.0,149.0,62.0,0.01457451810061119,0.0,29.0,20505.0,4.820169252468265,0.0,437.0
"Traverse City, MI",58941.0,13.602815601200092,0.0,975.0,4700.0,1.0846988229863836,0.0,512.0,24899.0,5.746365105008078,0.0,906.0,7783.0,1.7962150934687284,0.0,234.0,57.0,0.013154858066005077,0.0,49.0,21502.0,4.962381721670898,0.0,505.0
"Allentown/Bethlehem/Easton, PA",58242.0,11.620510774142058,0.0,704.0,5585.0,1.1143256185155626,0.0,463.0,22482.0,4.485634477254589,0.0,599.0,8038.0,1.6037509976057462,0.0,465.0,50.0,0.009976057462090982,0.0,34.0,22087.0,4.40682362330407,0.0,690.0
"Medford, OR",58240.0,14.323659616330547,0.0,1422.0,2619.0,0.6441219872110182,0.0,598.0,21235.0,5.222577471716675,0.0,1402.0,5073.0,1.2476635514018692,0.0,139.0,0.0,0.0,0.0,0.0,29313.0,7.209296606000984,0.0,480.0
"Bangor, ME",57833.0,15.324059353471117,0.0,720.0,2736.0,0.724960254372019,0.0,536.0,19769.0,5.238208797032327,0.0,664.0,9024.0,2.3910969793322736,0.0,261.0,25.0,0.006624271330153683,0.0,10.0,26279.0,6.963169051404345,0.0,319.0
"Appleton, WI",56331.0,12.99446366782007,0.0,926.0,8300.0,1.9146482122260668,0.0,750.0,22813.0,5.262514417531719,0.0,874.0,8173.0,1.8853517877739332,0.0,147.0,28.0,0.006459054209919262,0.0,28.0,17017.0,3.925490196078431,0.0,302.0
"Bend/Redmond, OR",55938.0,14.01954887218045,0.0,927.0,3403.0,0.8528822055137845,0.0,729.0,23244.0,5.825563909774436,0.0,905.0,5512.0,1.381453634085213,0.0,104.0,157.0,0.0393483709273183,0.0,99.0,23622.0,5.920300751879699,0.0,372.0
"Eagle, CO",52400.0,22.402736212056436,0.0,1521.0,9343.0,3.9944420692603675,0.0,1521.0,17653.0,7.547242411286875,0.0,1324.0,11440.0,4.890979050876443,0.0,194.0,0.0,0.0,0.0,0.0,13964.0,5.970072680632749,0.0,1141.0
"Gainesville, FL",51849.0,9.96712802768166,0.0,612.0,4015.0,0.7718185313341023,0.0,314.0,18427.0,3.5422914263744714,0.0,573.0,7932.0,1.52479815455594,0.0,123.0,26.0,0.004998077662437524,0.0,20.0,21449.0,4.12322183775471,0.0,273.0
"Durango, CO",51540.0,15.897594077729796,0.0,986.0,3510.0,1.08266502159161,0.0,744.0,16756.0,5.16841455891425,0.0,664.0,5898.0,1.8192473781616285,0.0,201.0,21.0,0.006477483035163479,0.0,15.0,25355.0,7.820789636027143,0.0,820.0
"Billings, MT",51279.0,12.60855667568232,0.0,1111.0,6719.0,1.6520776985492993,0.0,1111.0,21026.0,5.169904106220802,0.0,897.0,6188.0,1.5215146299483648,0.0,566.0,90.0,0.022129333661175313,0.0,90.0,17256.0,4.24293090730268,0.0,339.0
"Trenton, NJ",50958.0,16.91271158313973,0.0,593.0,408.0,0.13541320942582144,0.0,69.0,10779.0,3.5774975107865914,0.0,297.0,8498.0,2.8204447394623298,0.0,199.0,0.0,0.0,0.0,0.0,31273.0,10.379356123464985,0.0,484.0
"Lansing, MI",49420.0,15.034986309704898,0.0,1159.0,3762.0,1.1445086705202312,0.0,330.0,23432.0,7.128688773958016,0.0,1159.0,5464.0,1.6623060541527228,0.0,182.0,57.0,0.017341040462427744,0.0,57.0,16705.0,5.0821417706115,0.0,307.0
"Augusta, GA",47590.0,9.981124161073826,0.0,611.0,5821.0,1.2208473154362416,0.0,611.0,15182.0,3.1841442953020134,0.0,460.0,7100.0,1.4890939597315436,0.0,124.0,134.0,0.028104026845637585,0.0,74.0,19353.0,4.058934563758389,0.0,332.0
"Montgomery, AL",47078.0,12.651975275463585,0.0,986.0,7075.0,1.901370599301263,0.0,986.0,16711.0,4.490997043805429,0.0,819.0,4596.0,1.2351518409029831,0.0,138.0,34.0,0.009137328675087342,0.0,34.0,18662.0,5.015318462778823,0.0,388.0
"Evansville, IN",47006.0,11.658234126984127,0.0,732.0,5671.0,1.4064980158730158,0.0,724.0,16062.0,3.9836309523809526,0.0,424.0,5979.0,1.4828869047619047,0.0,167.0,0.0,0.0,0.0,0.0,19294.0,4.785218253968254,0.0,356.0
"Harlingen/San Benito, TX",46041.0,10.26326348640214,0.0,790.0,3749.0,0.835711101203745,0.0,486.0,19213.0,4.282880071333036,0.0,790.0,5952.0,1.3267944716897013,0.0,187.0,75.0,0.01671868033883192,0.0,54.0,17052.0,3.801159161836826,0.0,423.0
"Aguadilla, PR",45532.0,19.75357917570499,0.0,759.0,1050.0,0.455531453362256,0.0,189.0,15607.0,6.770932754880694,0.0,561.0,7637.0,3.313232104121475,0.0,723.0,143.0,0.062039045553145336,0.0,89.0,21095.0,9.15184381778742,0.0,643.0
"Rochester, MN",45410.0,13.124277456647398,0.0,961.0,6541.0,1.8904624277456648,0.0,952.0,15030.0,4.34393063583815,0.0,677.0,8384.0,2.423121387283237,0.0,199.0,36.0,0.010404624277456647,0.0,36.0,15419.0,4.45635838150289,0.0,210.0
"Arcata/Eureka, CA",44551.0,22.10967741935484,0.0,1176.0,5420.0,2.6898263027295286,0.0,801.0,18034.0,8.949875930521092,0.0,1166.0,2809.0,1.394044665012407,0.0,166.0,0.0,0.0,0.0,0.0,18288.0,9.075930521091811,0.0,394.0
"Hilton Head, SC",44461.0,19.910882221227048,0.0,1125.0,8198.0,3.671294223018361,0.0,1029.0,13611.0,6.095387371249441,0.0,1090.0,4427.0,1.9825347066726378,0.0,128.0,64.0,0.028660994178235557,0.0,52.0,18161.0,8.133004926108374,0.0,1046.0
